shipment_id,awb_number,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,origin,destination,cargo_type,weight_kg,volume_cbm,pieces,is_temperature_sensitive,required_temp_min,required_temp_max,is_dangerous_goods,dg_class,priority,status,shipper_name,consignee_name
CGO-1504,902-59258330,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,Pharmaceuticals,1446,9.43,11,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 7,Consignee 3
CGO-1505,261-72997101,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,General,1614,0.74,49,N,,,N,,STANDARD,DELAYED,Shipper 82,Consignee 88
CGO-1506,739-64425934,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,General,809,6.9,43,N,,,N,,EXPRESS,DELAYED,Shipper 63,Consignee 82
CGO-1507,310-41996415,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,General,513,4.24,29,N,,,N,,EXPRESS,DELAYED,Shipper 12,Consignee 11
CGO-1508,202-50359684,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,Pharmaceuticals,467,2.39,11,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 65,Consignee 73
CGO-1509,969-56907544,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,Dangerous Goods,1269,5.07,12,N,,,Y,4.1,STANDARD,DELAYED,Shipper 54,Consignee 91
CGO-1510,807-44951726,FLT-1041,EY912,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,JFK,AUH,Dangerous Goods,1105,3.28,40,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 43,Consignee 61
CGO-1511,543-88856686,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Valuables,186,8.72,9,N,,,N,,STANDARD,DELAYED,Shipper 23,Consignee 3
CGO-1512,853-73280754,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Valuables,1842,2.32,29,N,,,N,,EXPRESS,DELAYED,Shipper 38,Consignee 8
CGO-1513,961-88354487,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Valuables,420,9.22,49,N,,,N,,EXPRESS,DELAYED,Shipper 94,Consignee 2
CGO-1514,277-57461793,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,General,940,9.03,47,N,,,N,,ECONOMY,DELAYED,Shipper 75,Consignee 96
CGO-1515,905-37167687,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Live Animals,288,6.29,31,N,,,N,,EXPRESS,DELAYED,Shipper 75,Consignee 23
CGO-1516,605-88282037,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,General,230,3.04,3,N,,,N,,EXPRESS,DELAYED,Shipper 72,Consignee 56
CGO-1517,966-86278876,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Dangerous Goods,1332,3.09,48,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 46,Consignee 4
CGO-1518,122-60210862,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Dangerous Goods,74,3.26,45,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 59,Consignee 9
CGO-1519,307-17957883,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Perishable,1979,3.94,42,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 41,Consignee 82
CGO-1520,648-91246691,FLT-1042,EY639,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYB,AUH,JFK,Dangerous Goods,839,2.94,6,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 57,Consignee 61
CGO-1521,428-28481558,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Perishable,487,1.22,35,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 100,Consignee 6
CGO-1522,408-73480500,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Pharmaceuticals,1624,5.15,22,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 53,Consignee 77
CGO-1523,595-24720232,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Dangerous Goods,397,5.78,34,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 100,Consignee 100
CGO-1524,437-97239355,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Pharmaceuticals,1073,7.75,31,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 48,Consignee 21
CGO-1525,692-21202891,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Dangerous Goods,1969,7.41,13,N,,,Y,4.1,STANDARD,DELAYED,Shipper 34,Consignee 63
CGO-1526,797-66997150,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Live Animals,1226,7.08,36,N,,,N,,STANDARD,DELAYED,Shipper 12,Consignee 35
CGO-1527,808-82377264,FLT-1043,EY432,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,LHR,AUH,Dangerous Goods,1492,3.74,37,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 88,Consignee 25
CGO-1528,498-98028434,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Dangerous Goods,680,1.97,1,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 84,Consignee 15
CGO-1529,345-57932742,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Perishable,1277,1.37,24,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 4,Consignee 90
CGO-1530,477-41406449,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Live Animals,1997,7.86,17,N,,,N,,STANDARD,DELAYED,Shipper 74,Consignee 63
CGO-1531,224-16991774,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Dangerous Goods,1733,4.06,19,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 96,Consignee 9
CGO-1532,920-83435746,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Pharmaceuticals,619,8.94,3,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 13,Consignee 1
CGO-1533,856-59983110,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Perishable,352,4.1,47,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 51,Consignee 21
CGO-1534,594-99138055,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Perishable,1470,1.39,10,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 20,Consignee 35
CGO-1535,605-16924980,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Dangerous Goods,1721,8.57,15,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 36,Consignee 56
CGO-1536,984-35430841,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Valuables,783,5.66,34,N,,,N,,ECONOMY,DELAYED,Shipper 61,Consignee 81
CGO-1537,594-99403264,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,General,1144,4.81,26,N,,,N,,EXPRESS,DELAYED,Shipper 52,Consignee 17
CGO-1538,401-79910575,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Live Animals,706,9.85,3,N,,,N,,EXPRESS,DELAYED,Shipper 28,Consignee 86
CGO-1539,832-11965405,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,General,241,6.84,11,N,,,N,,EXPRESS,DELAYED,Shipper 98,Consignee 64
CGO-1540,153-73887593,FLT-1044,EY8184,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYG,AUH,LHR,Dangerous Goods,1070,3.02,16,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 64,Consignee 64
CGO-1541,220-68766540,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Pharmaceuticals,1592,5.9,16,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 87,Consignee 36
CGO-1542,401-40636364,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Perishable,1102,1.15,25,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 4,Consignee 89
CGO-1543,843-57342734,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Pharmaceuticals,784,3.78,36,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 92,Consignee 71
CGO-1544,970-40458518,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Pharmaceuticals,1868,4.89,37,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 24,Consignee 48
CGO-1545,560-45498566,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Live Animals,1778,5.68,3,N,,,N,,EXPRESS,DELAYED,Shipper 42,Consignee 73
CGO-1546,492-21857751,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Perishable,1322,8.8,12,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 13,Consignee 91
CGO-1547,374-63604057,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Dangerous Goods,927,5.98,1,N,,,Y,8.0,STANDARD,DELAYED,Shipper 77,Consignee 11
CGO-1548,664-88696237,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Pharmaceuticals,505,0.53,24,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 28,Consignee 88
CGO-1549,266-87695142,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Dangerous Goods,423,5.55,31,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 65,Consignee 79
CGO-1550,492-24834847,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Valuables,1144,4.3,32,N,,,N,,ECONOMY,DELAYED,Shipper 81,Consignee 35
CGO-1551,572-87476477,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Live Animals,1470,5.18,23,N,,,N,,STANDARD,DELAYED,Shipper 79,Consignee 11
CGO-1552,466-58392492,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,General,197,0.86,9,N,,,N,,EXPRESS,DELAYED,Shipper 26,Consignee 12
CGO-1553,775-71477088,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Valuables,1797,8.7,41,N,,,N,,STANDARD,DELAYED,Shipper 70,Consignee 74
CGO-1554,329-49018628,FLT-1045,EY1202,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,AUH,DEL,Live Animals,335,1.25,18,N,,,N,,EXPRESS,DELAYED,Shipper 36,Consignee 82
CGO-1555,523-30270847,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,General,1278,4.45,38,N,,,N,,EXPRESS,DELAYED,Shipper 25,Consignee 25
CGO-1556,366-40170641,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Live Animals,146,3.0,10,N,,,N,,EXPRESS,DELAYED,Shipper 29,Consignee 14
CGO-1557,898-58788250,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Dangerous Goods,700,1.44,27,N,,,Y,4.1,STANDARD,DELAYED,Shipper 56,Consignee 80
CGO-1558,816-75155016,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,General,1125,2.41,12,N,,,N,,ECONOMY,DELAYED,Shipper 4,Consignee 59
CGO-1559,623-97077429,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Pharmaceuticals,848,8.82,34,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 8,Consignee 15
CGO-1560,568-36206730,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Pharmaceuticals,1539,2.04,44,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 58,Consignee 63
CGO-1561,973-14309195,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Live Animals,1605,7.95,11,N,,,N,,EXPRESS,DELAYED,Shipper 76,Consignee 13
CGO-1562,473-39554731,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,General,68,9.74,31,N,,,N,,ECONOMY,DELAYED,Shipper 76,Consignee 73
CGO-1563,928-68878581,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Live Animals,1010,3.5,41,N,,,N,,ECONOMY,DELAYED,Shipper 100,Consignee 1
CGO-1564,876-93935573,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Pharmaceuticals,1815,2.48,40,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 21,Consignee 53
CGO-1565,191-14265864,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,General,1529,1.31,29,N,,,N,,EXPRESS,DELAYED,Shipper 17,Consignee 70
CGO-1566,481-93099483,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Live Animals,1079,3.05,25,N,,,N,,STANDARD,DELAYED,Shipper 53,Consignee 60
CGO-1567,471-90021369,FLT-1046,EY170,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,AUH,DEL,Pharmaceuticals,1994,2.77,8,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 85,Consignee 98
CGO-1568,391-94582957,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Valuables,1316,4.95,46,N,,,N,,STANDARD,DELAYED,Shipper 50,Consignee 48
CGO-1569,939-22479339,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Perishable,881,2.26,32,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 40,Consignee 37
CGO-1570,552-95983177,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Live Animals,258,9.03,27,N,,,N,,STANDARD,DELAYED,Shipper 77,Consignee 99
CGO-1571,840-63520734,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,General,1971,9.99,45,N,,,N,,STANDARD,DELAYED,Shipper 92,Consignee 19
CGO-1572,190-67482913,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Live Animals,900,5.54,43,N,,,N,,ECONOMY,DELAYED,Shipper 37,Consignee 30
CGO-1573,561-99105943,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Pharmaceuticals,664,3.95,37,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 29,Consignee 9
CGO-1574,653-77621524,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Perishable,474,4.22,10,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 68,Consignee 87
CGO-1575,353-47228804,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Perishable,1915,1.62,46,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 30,Consignee 31
CGO-1576,724-33582274,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Live Animals,1396,3.17,34,N,,,N,,STANDARD,DELAYED,Shipper 52,Consignee 76
CGO-1577,367-45764395,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Perishable,680,7.85,22,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 28,Consignee 50
CGO-1578,890-70631924,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Pharmaceuticals,762,1.38,4,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 73,Consignee 89
CGO-1579,542-75006143,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,General,1936,4.3,36,N,,,N,,EXPRESS,DELAYED,Shipper 40,Consignee 29
CGO-1580,258-93721269,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Live Animals,1881,5.84,49,N,,,N,,ECONOMY,DELAYED,Shipper 66,Consignee 93
CGO-1581,214-84529361,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,General,1065,8.45,42,N,,,N,,STANDARD,DELAYED,Shipper 46,Consignee 22
CGO-1582,611-23955151,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,General,162,4.5,15,N,,,N,,ECONOMY,DELAYED,Shipper 29,Consignee 54
CGO-1583,735-44114970,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Valuables,1743,9.79,22,N,,,N,,ECONOMY,DELAYED,Shipper 56,Consignee 36
CGO-1584,162-55034087,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Perishable,1781,8.72,40,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 59,Consignee 52
CGO-1585,592-72071116,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Valuables,1171,9.24,11,N,,,N,,STANDARD,DELAYED,Shipper 13,Consignee 87
CGO-1586,598-84975850,FLT-1047,EY8397,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYM,DOH,AUH,Dangerous Goods,275,1.37,19,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 56,Consignee 7
CGO-1587,698-14255498,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Live Animals,1171,5.66,31,N,,,N,,EXPRESS,DELAYED,Shipper 5,Consignee 81
CGO-1588,866-64123638,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Dangerous Goods,694,2.36,18,N,,,Y,9.0,STANDARD,DELAYED,Shipper 29,Consignee 44
CGO-1589,433-96184357,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Pharmaceuticals,1859,9.75,40,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 35,Consignee 60
CGO-1590,405-94836835,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,General,854,6.28,6,N,,,N,,STANDARD,DELAYED,Shipper 47,Consignee 35
CGO-1591,127-82603554,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Perishable,1982,3.72,9,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 69,Consignee 51
CGO-1592,217-98799125,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Dangerous Goods,1719,4.7,37,N,,,Y,4.1,STANDARD,DELAYED,Shipper 90,Consignee 13
CGO-1593,703-38700445,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,General,1312,3.45,43,N,,,N,,ECONOMY,DELAYED,Shipper 10,Consignee 7
CGO-1594,353-24637637,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Dangerous Goods,817,2.66,15,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 86,Consignee 6
CGO-1595,907-37552247,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,Pharmaceuticals,867,5.8,3,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 50,Consignee 11
CGO-1596,149-24534815,FLT-1048,EY4944,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYN,DOH,AUH,General,1382,6.89,2,N,,,N,,ECONOMY,DELAYED,Shipper 6,Consignee 24
CGO-1597,751-15545625,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,Valuables,1782,5.66,20,N,,,N,,STANDARD,DELAYED,Shipper 8,Consignee 91
CGO-1598,408-12122377,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,General,1499,0.95,31,N,,,N,,EXPRESS,DELAYED,Shipper 4,Consignee 39
CGO-1599,783-99192427,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,General,424,9.48,42,N,,,N,,ECONOMY,DELAYED,Shipper 51,Consignee 81
CGO-1600,514-48660426,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,Live Animals,880,0.56,50,N,,,N,,ECONOMY,DELAYED,Shipper 29,Consignee 27
CGO-1601,557-59440741,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,Perishable,360,6.16,40,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 20,Consignee 47
CGO-1602,266-45047844,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,General,159,6.26,8,N,,,N,,ECONOMY,DELAYED,Shipper 22,Consignee 87
CGO-1603,448-36083899,FLT-1049,EY913,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYA,AUH,JFK,Perishable,1098,3.18,10,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 13,Consignee 83
CGO-1604,854-71134508,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Pharmaceuticals,445,4.91,27,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 45,Consignee 34
CGO-1605,491-10158141,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Pharmaceuticals,852,2.02,3,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 35,Consignee 30
CGO-1606,661-91169138,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Dangerous Goods,594,3.49,19,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 70,Consignee 66
CGO-1607,674-63333210,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Valuables,1264,8.06,29,N,,,N,,ECONOMY,DELAYED,Shipper 74,Consignee 63
CGO-1608,605-78133856,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,General,1393,1.4,1,N,,,N,,STANDARD,DELAYED,Shipper 94,Consignee 17
CGO-1609,249-36006880,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Dangerous Goods,1512,9.31,15,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 50,Consignee 54
CGO-1610,352-97032724,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,General,429,2.88,25,N,,,N,,EXPRESS,DELAYED,Shipper 27,Consignee 33
CGO-1611,591-11994261,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Valuables,330,2.72,32,N,,,N,,STANDARD,DELAYED,Shipper 56,Consignee 48
CGO-1612,871-53284127,FLT-1050,EY433,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYF,AUH,LHR,Pharmaceuticals,1305,1.04,20,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 9,Consignee 60
CGO-1613,430-63289504,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,DEL,AUH,General,818,2.91,43,N,,,N,,EXPRESS,DELAYED,Shipper 28,Consignee 26
