booking_id,pnr,passenger_id,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,booking_date,booking_status,cabin_class,fare_basis,total_fare_usd,payment_status,is_disrupted,rebook_status,is_cancelled
BKG-2851,ZCA733,PAX-2851,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-24,CONFIRMED,Economy,FOWRT,6552,PAID,Y,,N
BKG-2852,FGR501,PAX-2852,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-29,CONFIRMED,Business,YOWUS,5071,PAID,Y,,N
BKG-2853,BAH103,PAX-2853,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-22,CONFIRMED,Economy,YOWUS,4705,PAID,Y,,N
BKG-2854,TEW938,PAX-2854,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-08,CONFIRMED,Economy,JOWRT,3234,PAID,Y,,N
BKG-2855,QSP789,PAX-2855,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-28,CONFIRMED,Economy,YOWUS,2587,PAID,Y,,N
BKG-2856,ZLZ140,PAX-2856,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-13,CONFIRMED,First,YOWUS,7210,PAID,Y,,N
BKG-2857,MON512,PAX-2857,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-31,CONFIRMED,First,FOWRT,7658,PAID,Y,,N
BKG-2858,HTD409,PAX-2858,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-03,CONFIRMED,First,YOWUS,4196,PAID,Y,,N
BKG-2859,WSO354,PAX-2859,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-09,CONFIRMED,Economy,BOWRT,2955,PAID,Y,,N
BKG-2860,HLE543,PAX-2860,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-20,CONFIRMED,Economy,FOWRT,1506,PAID,Y,,N
BKG-2861,NGD370,PAX-2861,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-11,CONFIRMED,First,FOWRT,2587,PAID,Y,,N
BKG-2862,OAA194,PAX-2862,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-26,CONFIRMED,First,YOWUS,5269,PAID,Y,,N
BKG-2863,SLQ914,PAX-2863,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-01,CONFIRMED,Business,BOWRT,953,PAID,Y,,N
BKG-2864,HIK711,PAX-2864,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-13,CONFIRMED,First,BOWRT,4510,PAID,Y,,N
BKG-2865,LLP375,PAX-2865,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-20,CONFIRMED,Business,JOWRT,3006,PAID,Y,,N
BKG-2866,XSZ968,PAX-2866,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-04,CONFIRMED,Business,JOWRT,7659,PAID,Y,,N
BKG-2867,NKP379,PAX-2867,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-23,CONFIRMED,Business,BOWRT,2674,PAID,Y,,N
BKG-2868,CIW502,PAX-2868,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-08,CONFIRMED,Economy,BOWRT,6937,PAID,Y,,N
BKG-2869,TKU555,PAX-2869,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-20,CONFIRMED,Business,BOWRT,6404,PAID,Y,,N
BKG-2870,NZH393,PAX-2870,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-26,CONFIRMED,Business,JOWRT,2810,PAID,Y,,N
BKG-2871,CEB454,PAX-2871,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-21,CONFIRMED,First,BOWRT,926,PAID,Y,,N
BKG-2872,DYF167,PAX-2872,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-28,CONFIRMED,First,BOWRT,4895,PAID,Y,,N
BKG-2873,TEN455,PAX-2873,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-21,CONFIRMED,Business,JOWRT,6940,PAID,Y,,N
BKG-2874,UQP741,PAX-2874,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-21,CONFIRMED,Economy,BOWRT,1193,PAID,Y,,N
BKG-2875,QAK458,PAX-2875,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-10,CONFIRMED,First,FOWRT,5655,PAID,Y,,N
BKG-2876,CHS276,PAX-2876,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-25,CONFIRMED,First,YOWUS,3133,PAID,Y,,N
BKG-2877,YUG664,PAX-2877,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-15,CONFIRMED,First,YOWUS,1672,PAID,Y,,N
BKG-2878,UAY452,PAX-2878,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-22,CONFIRMED,Business,YOWUS,4351,PAID,Y,,N
BKG-2879,CBR835,PAX-2879,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-28,CONFIRMED,Economy,BOWRT,5105,PAID,Y,,N
BKG-2880,RVM870,PAX-2880,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-07,CONFIRMED,Business,JOWRT,4117,PAID,Y,,N
BKG-2881,YML172,PAX-2881,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-16,CONFIRMED,Economy,JOWRT,5987,PAID,Y,,N
BKG-2882,WEV983,PAX-2882,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-07,CONFIRMED,Business,BOWRT,3074,PAID,Y,,N
BKG-2883,OBL594,PAX-2883,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-25,CONFIRMED,Economy,FOWRT,5230,PAID,Y,,N
BKG-2884,LOL524,PAX-2884,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-09,CONFIRMED,Economy,BOWRT,764,PAID,Y,,N
BKG-2885,HRY295,PAX-2885,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-18,CONFIRMED,First,YOWUS,2654,PAID,Y,,N
BKG-2886,WZS737,PAX-2886,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-02,CONFIRMED,First,JOWRT,7082,PAID,Y,,N
BKG-2887,ELC467,PAX-2887,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-06,CONFIRMED,First,FOWRT,7836,PAID,Y,,N
BKG-2888,CCA334,PAX-2888,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-31,CONFIRMED,Economy,YOWUS,5922,PAID,Y,,N
BKG-2889,ZXZ241,PAX-2889,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-22,CONFIRMED,First,BOWRT,1636,PAID,Y,,N
BKG-2890,VAH456,PAX-2890,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-02,CONFIRMED,Economy,BOWRT,5872,PAID,Y,,N
BKG-2891,GSO676,PAX-2891,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-29,CONFIRMED,First,BOWRT,786,PAID,Y,,N
BKG-2892,LQM920,PAX-2892,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-28,CONFIRMED,Economy,BOWRT,5752,PAID,Y,,N
BKG-2893,ZFS510,PAX-2893,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-10-24,CONFIRMED,Economy,YOWUS,2627,PAID,Y,,N
BKG-2894,FKF900,PAX-2894,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-14,CONFIRMED,Economy,BOWRT,5017,PAID,Y,,N
BKG-2895,DTM911,PAX-2895,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-06,CONFIRMED,Business,JOWRT,5794,PAID,Y,,N
BKG-2896,HJG894,PAX-2896,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-12-23,CONFIRMED,Business,YOWUS,7572,PAID,Y,,N
BKG-2897,DFH834,PAX-2897,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-01,CONFIRMED,Economy,BOWRT,5390,PAID,Y,,N
BKG-2898,MMR373,PAX-2898,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2026-01-06,CONFIRMED,First,YOWUS,793,PAID,Y,,N
BKG-2899,SYB443,PAX-2899,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-30,CONFIRMED,First,BOWRT,2092,PAID,Y,,N
BKG-2900,AJE484,PAX-2900,FLT-1019,EY334,2,London Fog + Multiple Aircraft AOG,A6-EYI,2025-11-30,CONFIRMED,First,BOWRT,6771,PAID,Y,,N
BKG-2901,IWZ858,PAX-2901,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-25,CONFIRMED,Economy,JOWRT,1586,PAID,Y,,N
BKG-2902,PIV288,PAX-2902,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-29,CONFIRMED,Economy,JOWRT,6895,PAID,Y,,N
BKG-2903,JIC886,PAX-2903,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-31,CONFIRMED,Economy,JOWRT,452,PAID,Y,,N
BKG-2904,QSZ849,PAX-2904,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-08,CONFIRMED,Business,JOWRT,6230,PAID,Y,,N
BKG-2905,YHM591,PAX-2905,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-02,CONFIRMED,First,BOWRT,3002,PAID,Y,,N
BKG-2906,GZU194,PAX-2906,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-30,CONFIRMED,Economy,YOWUS,597,PAID,Y,,N
BKG-2907,RYG790,PAX-2907,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-13,CONFIRMED,First,FOWRT,5408,PAID,Y,,N
BKG-2908,BUD798,PAX-2908,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-10,CONFIRMED,First,JOWRT,7988,PAID,Y,,N
BKG-2909,QOL654,PAX-2909,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-01,CONFIRMED,First,FOWRT,1669,PAID,Y,,N
BKG-2910,QCG855,PAX-2910,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-13,CONFIRMED,First,BOWRT,3921,PAID,Y,,N
BKG-2911,VSN293,PAX-2911,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-30,CONFIRMED,Economy,BOWRT,5932,PAID,Y,,N
BKG-2912,UXM873,PAX-2912,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-27,CONFIRMED,First,BOWRT,4522,PAID,Y,,N
BKG-2913,EWF584,PAX-2913,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-23,CONFIRMED,Economy,JOWRT,4375,PAID,Y,,N
BKG-2914,VNT163,PAX-2914,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-18,CONFIRMED,Economy,JOWRT,2276,PAID,Y,,N
BKG-2915,FRQ251,PAX-2915,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-12,CONFIRMED,First,YOWUS,3766,PAID,Y,,N
BKG-2916,YKI771,PAX-2916,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-11,CONFIRMED,Economy,JOWRT,6293,PAID,Y,,N
BKG-2917,DMC289,PAX-2917,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-14,CONFIRMED,Business,JOWRT,2622,PAID,Y,,N
BKG-2918,NED230,PAX-2918,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-07,CONFIRMED,First,BOWRT,1874,PAID,Y,,N
BKG-2919,OBK225,PAX-2919,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-09,CONFIRMED,Business,YOWUS,2502,PAID,Y,,N
BKG-2920,IBO585,PAX-2920,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-07,CONFIRMED,Economy,FOWRT,6947,PAID,Y,,N
BKG-2921,QTY429,PAX-2921,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-09,CONFIRMED,Economy,BOWRT,5651,PAID,Y,,N
BKG-2922,FFW228,PAX-2922,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-12,CONFIRMED,Economy,BOWRT,5100,PAID,Y,,N
BKG-2923,KQR173,PAX-2923,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-23,CONFIRMED,Economy,YOWUS,7535,PAID,Y,,N
BKG-2924,QMI988,PAX-2924,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-09,CONFIRMED,Business,YOWUS,2278,PAID,Y,,N
BKG-2925,RQW856,PAX-2925,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-25,CONFIRMED,First,YOWUS,7067,PAID,Y,,N
BKG-2926,GSY310,PAX-2926,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-10,CONFIRMED,First,BOWRT,3217,PAID,Y,,N
BKG-2927,PRR512,PAX-2927,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-31,CONFIRMED,First,JOWRT,7422,PAID,Y,,N
BKG-2928,FRT796,PAX-2928,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-23,CONFIRMED,First,JOWRT,5074,PAID,Y,,N
BKG-2929,WZT499,PAX-2929,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-19,CONFIRMED,Economy,FOWRT,4304,PAID,Y,,N
BKG-2930,TGJ551,PAX-2930,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-02,CONFIRMED,First,YOWUS,824,PAID,Y,,N
BKG-2931,TMF877,PAX-2931,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-13,CONFIRMED,Economy,YOWUS,3191,PAID,Y,,N
BKG-2932,OFL338,PAX-2932,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-06,CONFIRMED,Business,JOWRT,1935,PAID,Y,,N
BKG-2933,YCX709,PAX-2933,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-16,CONFIRMED,Business,YOWUS,7487,PAID,Y,,N
BKG-2934,FQH588,PAX-2934,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-16,CONFIRMED,Economy,BOWRT,1839,PAID,Y,,N
BKG-2935,UOQ817,PAX-2935,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-12,CONFIRMED,First,YOWUS,2830,PAID,Y,,N
BKG-2936,ONU153,PAX-2936,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-13,CONFIRMED,Business,FOWRT,6239,PAID,Y,,N
BKG-2937,KEZ519,PAX-2937,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-29,CONFIRMED,First,FOWRT,7766,PAID,Y,,N
BKG-2938,VVA466,PAX-2938,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-05,CONFIRMED,Economy,JOWRT,5496,PAID,Y,,N
BKG-2939,OZG254,PAX-2939,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-09,CONFIRMED,First,BOWRT,6281,PAID,Y,,N
BKG-2940,TGB476,PAX-2940,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-30,CONFIRMED,Economy,BOWRT,623,PAID,Y,,N
BKG-2941,YOQ340,PAX-2941,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-24,CONFIRMED,Economy,YOWUS,3716,PAID,Y,,N
BKG-2942,UMH243,PAX-2942,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-10,CONFIRMED,Business,YOWUS,6190,PAID,Y,,N
BKG-2943,PCM678,PAX-2943,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-23,CONFIRMED,First,FOWRT,2574,PAID,Y,,N
BKG-2944,LQT668,PAX-2944,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-05,CONFIRMED,First,BOWRT,7593,PAID,Y,,N
BKG-2945,JHV683,PAX-2945,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-09,CONFIRMED,First,JOWRT,7125,PAID,Y,,N
BKG-2946,SPC992,PAX-2946,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-29,CONFIRMED,First,JOWRT,1414,PAID,Y,,N
BKG-2947,MCU257,PAX-2947,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-03,CONFIRMED,First,BOWRT,5552,PAID,Y,,N
BKG-2948,LIB478,PAX-2948,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-19,CONFIRMED,First,YOWUS,3180,PAID,Y,,N
BKG-2949,HAQ244,PAX-2949,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-17,CONFIRMED,First,YOWUS,1380,PAID,Y,,N
BKG-2950,SZM633,PAX-2950,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-29,CONFIRMED,Economy,JOWRT,1181,PAID,Y,,N
BKG-2951,WUV627,PAX-2951,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-22,CONFIRMED,First,YOWUS,6258,PAID,Y,,N
BKG-2952,WFM169,PAX-2952,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-25,CONFIRMED,Economy,FOWRT,6991,PAID,Y,,N
BKG-2953,DJV619,PAX-2953,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-28,CONFIRMED,Economy,BOWRT,279,PAID,Y,,N
BKG-2954,RAX240,PAX-2954,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-07,CONFIRMED,First,FOWRT,7904,PAID,Y,,N
BKG-2955,RMQ445,PAX-2955,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-12,CONFIRMED,Business,JOWRT,5744,PAID,Y,,N
BKG-2956,VTO154,PAX-2956,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-30,CONFIRMED,Business,JOWRT,5317,PAID,Y,,N
BKG-2957,HCK718,PAX-2957,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-03,CONFIRMED,Business,BOWRT,5927,PAID,Y,,N
BKG-2958,HJM365,PAX-2958,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-22,CONFIRMED,First,YOWUS,2213,PAID,Y,,N
BKG-2959,EXV717,PAX-2959,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-21,CONFIRMED,Economy,YOWUS,2878,PAID,Y,,N
BKG-2960,PEF414,PAX-2960,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-24,CONFIRMED,Business,YOWUS,1829,PAID,Y,,N
BKG-2961,XVA207,PAX-2961,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-10,CONFIRMED,Business,JOWRT,4771,PAID,Y,,N
BKG-2962,HHY552,PAX-2962,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-13,CONFIRMED,Economy,FOWRT,3355,PAID,Y,,N
BKG-2963,CYY227,PAX-2963,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-12,CONFIRMED,Economy,FOWRT,1310,PAID,Y,,N
BKG-2964,RKV989,PAX-2964,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-17,CONFIRMED,Business,FOWRT,6766,PAID,Y,,N
BKG-2965,NHY879,PAX-2965,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-29,CONFIRMED,Business,FOWRT,2935,PAID,Y,,N
BKG-2966,BLQ408,PAX-2966,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-09,CONFIRMED,First,YOWUS,7568,PAID,Y,,N
BKG-2967,NZJ419,PAX-2967,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-09,CONFIRMED,First,JOWRT,4903,PAID,Y,,N
BKG-2968,RDU669,PAX-2968,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-04,CONFIRMED,Business,FOWRT,2584,PAID,Y,,N
BKG-2969,FIK652,PAX-2969,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-26,CONFIRMED,Economy,JOWRT,2526,PAID,Y,,N
BKG-2970,RSP492,PAX-2970,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-25,CONFIRMED,Economy,BOWRT,2836,PAID,Y,,N
BKG-2971,DTJ411,PAX-2971,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-01,CONFIRMED,First,YOWUS,2057,PAID,Y,,N
BKG-2972,YCR847,PAX-2972,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-20,CONFIRMED,Business,JOWRT,2606,PAID,Y,,N
BKG-2973,UAT992,PAX-2973,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-09,CONFIRMED,Business,YOWUS,2457,PAID,Y,,N
BKG-2974,TZZ939,PAX-2974,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-29,CONFIRMED,Economy,YOWUS,5582,PAID,Y,,N
BKG-2975,RGC339,PAX-2975,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-23,CONFIRMED,Business,JOWRT,5462,PAID,Y,,N
BKG-2976,FVS116,PAX-2976,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-26,CONFIRMED,First,FOWRT,2848,PAID,Y,,N
BKG-2977,PQH715,PAX-2977,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-17,CONFIRMED,Economy,JOWRT,996,PAID,Y,,N
BKG-2978,BLO834,PAX-2978,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-23,CONFIRMED,Business,FOWRT,4000,PAID,Y,,N
BKG-2979,TGS236,PAX-2979,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-29,CONFIRMED,Business,JOWRT,4112,PAID,Y,,N
BKG-2980,GLQ120,PAX-2980,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-06,CONFIRMED,First,FOWRT,3696,PAID,Y,,N
BKG-2981,GME914,PAX-2981,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-25,CONFIRMED,Business,BOWRT,7827,PAID,Y,,N
BKG-2982,HSX229,PAX-2982,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-12,CONFIRMED,Business,YOWUS,908,PAID,Y,,N
BKG-2983,OOO423,PAX-2983,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-06,CONFIRMED,First,JOWRT,5802,PAID,Y,,N
BKG-2984,MTD342,PAX-2984,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-19,CONFIRMED,Business,JOWRT,1103,PAID,Y,,N
BKG-2985,RQX654,PAX-2985,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-23,CONFIRMED,First,FOWRT,2605,PAID,Y,,N
BKG-2986,AWI882,PAX-2986,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-05,CONFIRMED,First,BOWRT,4908,PAID,Y,,N
BKG-2987,UIH664,PAX-2987,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-09,CONFIRMED,Economy,BOWRT,6534,PAID,Y,,N
BKG-2988,EQL631,PAX-2988,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-10,CONFIRMED,First,FOWRT,537,PAID,Y,,N
BKG-2989,RKP647,PAX-2989,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-10-29,CONFIRMED,Business,YOWUS,2756,PAID,Y,,N
BKG-2990,SKG997,PAX-2990,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-13,CONFIRMED,Business,BOWRT,1047,PAID,Y,,N
BKG-2991,VWF773,PAX-2991,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-05,CONFIRMED,First,BOWRT,7570,PAID,Y,,N
BKG-2992,ADO768,PAX-2992,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-12-15,CONFIRMED,Business,JOWRT,1026,PAID,Y,,N
BKG-2993,BMT651,PAX-2993,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-13,CONFIRMED,First,YOWUS,3656,PAID,Y,,N
BKG-2994,EDJ900,PAX-2994,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2026-01-05,CONFIRMED,Business,BOWRT,5256,PAID,Y,,N
BKG-2995,NOD962,PAX-2995,FLT-1020,EY1202,2,London Fog + Multiple Aircraft AOG,A6-EYJ,2025-11-19,CONFIRMED,Business,YOWUS,4484,PAID,Y,,N
