transaction_id,booking_id,flight_id,passenger_id,pnr,scenario_id,transaction_type,transaction_date,amount_usd,amount_aed,amount_inr,currency,payment_method,payment_status,tax_amount_usd,surcharge_usd,discount_usd,promo_code
TXN-003576,BKG-3546,FLT-1026,PAX-3546,NHP136,3,TICKET_PURCHASE,2025-11-05,373.12,1369.34,31155.21,GBP,BANK_TRANSFER,COMPLETED,44.77,60.72,0.0,
TXN-003577,BKG-3546,FLT-1026,PAX-3546,NHP136,3,LOUNGE_ACCESS,2025-11-05,95.48,350.42,7972.88,AED,LOYALTY_POINTS,COMPLETED,4.77,0.0,0.0,
TXN-003578,BKG-3547,FLT-1026,PAX-3547,EJD963,3,TICKET_PURCHASE,2025-12-13,2370.56,8699.97,197942.17,GBP,LOYALTY_POINTS,COMPLETED,284.47,47.47,0.0,
TXN-003579,BKG-3548,FLT-1026,PAX-3548,GZD564,3,TICKET_PURCHASE,2025-12-08,445.68,1635.65,37214.37,GBP,CREDIT_CARD,COMPLETED,53.48,50.47,0.0,
TXN-003580,BKG-3548,FLT-1026,PAX-3548,GZD564,3,MEAL_PURCHASE,2025-12-08,32.67,119.89,2727.66,INR,DEBIT_CARD,COMPLETED,1.63,0.0,0.0,
TXN-003581,BKG-3549,FLT-1026,PAX-3549,WNA340,3,TICKET_PURCHASE,2025-11-21,1724.63,6329.38,144006.36,USD,BANK_TRANSFER,COMPLETED,206.96,61.18,0.0,
TXN-003582,BKG-3550,FLT-1026,PAX-3550,QBA784,3,TICKET_PURCHASE,2025-12-25,472.02,1732.3,39413.29,EUR,CREDIT_CARD,COMPLETED,56.64,91.01,28.21,PROMO506
TXN-003583,BKG-3551,FLT-1026,PAX-3551,NPC681,3,TICKET_PURCHASE,2025-10-29,1471.62,5400.83,122880.02,INR,LOYALTY_POINTS,COMPLETED,176.59,92.14,120.16,PROMO953
TXN-003584,BKG-3551,FLT-1026,PAX-3551,NPC681,3,SEAT_UPGRADE,2025-10-29,237.95,873.26,19868.54,USD,LOYALTY_POINTS,COMPLETED,11.9,0.0,0.0,
TXN-003585,BKG-3552,FLT-1026,PAX-3552,UUF609,3,TICKET_PURCHASE,2025-12-01,2217.7,8138.95,185177.75,USD,BANK_TRANSFER,COMPLETED,266.12,65.85,221.46,PROMO594
TXN-003586,BKG-3552,FLT-1026,PAX-3552,UUF609,3,BAGGAGE_FEE,2025-12-01,197.09,723.32,16457.07,INR,CASH,COMPLETED,9.85,0.0,0.0,
TXN-003587,BKG-3553,FLT-1026,PAX-3553,NNC642,3,TICKET_PURCHASE,2026-01-07,802.4,2944.79,67000.1,GBP,BANK_TRANSFER,COMPLETED,96.29,88.37,0.0,
TXN-003588,BKG-3554,FLT-1026,PAX-3554,UYX786,3,TICKET_PURCHASE,2025-11-13,2190.64,8039.63,182918.07,EUR,BANK_TRANSFER,COMPLETED,262.88,21.17,0.0,
TXN-003589,BKG-3555,FLT-1026,PAX-3555,INJ204,3,TICKET_PURCHASE,2025-11-16,308.66,1132.78,25773.08,EUR,VOUCHER,COMPLETED,37.04,37.03,0.0,
TXN-003590,BKG-3556,FLT-1026,PAX-3556,LKX579,3,TICKET_PURCHASE,2025-11-08,1562.0,5732.54,130426.99,AED,CREDIT_CARD,COMPLETED,187.44,89.56,0.0,
TXN-003591,BKG-3557,FLT-1026,PAX-3557,GKC713,3,TICKET_PURCHASE,2025-11-21,2385.73,8755.61,199208.1,GBP,DEBIT_CARD,COMPLETED,286.29,50.99,93.42,PROMO945
TXN-003592,BKG-3558,FLT-1026,PAX-3558,BQI158,3,TICKET_PURCHASE,2025-11-01,1445.13,5303.64,120668.63,EUR,CASH,COMPLETED,173.42,87.57,0.0,
TXN-003593,BKG-3559,FLT-1026,PAX-3559,VKJ462,3,TICKET_PURCHASE,2025-11-16,1356.1,4976.9,113234.63,USD,VOUCHER,COMPLETED,162.73,58.39,0.0,
TXN-003594,BKG-3559,FLT-1026,PAX-3559,VKJ462,3,LOUNGE_ACCESS,2025-11-16,73.74,270.62,6157.19,INR,CREDIT_CARD,COMPLETED,3.69,0.0,0.0,
TXN-003595,BKG-3560,FLT-1026,PAX-3560,TWO133,3,TICKET_PURCHASE,2025-12-16,271.83,997.61,22697.72,USD,CREDIT_CARD,COMPLETED,32.62,70.48,15.18,PROMO336
TXN-003596,BKG-3560,FLT-1026,PAX-3560,TWO133,3,MEAL_PURCHASE,2025-12-16,111.81,410.36,9336.5,AED,DEBIT_CARD,COMPLETED,5.59,0.0,0.0,
TXN-003597,BKG-3561,FLT-1026,PAX-3561,BZU368,3,TICKET_PURCHASE,2025-11-27,1583.34,5810.86,132209.04,INR,VOUCHER,COMPLETED,190.0,95.05,0.0,
TXN-003598,BKG-3561,FLT-1026,PAX-3561,BZU368,3,LOUNGE_ACCESS,2025-11-27,180.83,663.64,15099.23,AED,BANK_TRANSFER,COMPLETED,9.04,0.0,0.0,
TXN-003599,BKG-3562,FLT-1026,PAX-3562,DEE596,3,TICKET_PURCHASE,2026-01-13,579.12,2125.37,48356.5,AED,CREDIT_CARD,COMPLETED,69.49,95.2,0.0,
TXN-003600,BKG-3562,FLT-1026,PAX-3562,DEE596,3,MEAL_PURCHASE,2026-01-13,195.05,715.82,16286.35,AED,CASH,COMPLETED,9.75,0.0,0.0,
TXN-003601,BKG-3563,FLT-1026,PAX-3563,YZR568,3,TICKET_PURCHASE,2025-10-30,514.93,1889.8,42996.83,AED,DEBIT_CARD,COMPLETED,61.79,94.6,0.0,
TXN-003602,BKG-3563,FLT-1026,PAX-3563,YZR568,3,SEAT_UPGRADE,2025-10-30,119.58,438.87,9985.1,USD,VOUCHER,COMPLETED,5.98,0.0,0.0,
TXN-003603,BKG-3564,FLT-1026,PAX-3564,YNJ390,3,TICKET_PURCHASE,2025-12-10,1689.29,6199.69,141055.5,INR,CASH,COMPLETED,202.71,43.59,0.0,
TXN-003604,BKG-3564,FLT-1026,PAX-3564,YNJ390,3,LOUNGE_ACCESS,2025-12-10,111.96,410.91,9349.08,AED,VOUCHER,COMPLETED,5.6,0.0,0.0,
TXN-003605,BKG-3565,FLT-1026,PAX-3565,CGH333,3,TICKET_PURCHASE,2025-11-17,2006.57,7364.13,167549.01,AED,CREDIT_CARD,COMPLETED,240.79,49.79,131.55,PROMO968
TXN-003606,BKG-3566,FLT-1026,PAX-3566,SUL400,3,TICKET_PURCHASE,2025-10-24,733.05,2690.29,61209.56,AED,BANK_TRANSFER,COMPLETED,87.97,38.02,91.31,PROMO441
TXN-003607,BKG-3567,FLT-1026,PAX-3567,DRO348,3,TICKET_PURCHASE,2025-12-31,701.77,2575.5,58597.89,GBP,CREDIT_CARD,COMPLETED,84.21,33.3,0.0,
TXN-003608,BKG-3567,FLT-1026,PAX-3567,DRO348,3,BAGGAGE_FEE,2025-12-31,136.48,500.9,11396.44,INR,DEBIT_CARD,COMPLETED,6.82,0.0,0.0,
TXN-003609,BKG-3568,FLT-1026,PAX-3568,QQW836,3,TICKET_PURCHASE,2025-11-24,2376.96,8723.45,198476.26,EUR,DEBIT_CARD,COMPLETED,285.24,94.44,255.69,PROMO897
TXN-003610,BKG-3569,FLT-1026,PAX-3569,EOF487,3,TICKET_PURCHASE,2025-11-14,1656.61,6079.75,138326.67,GBP,VOUCHER,COMPLETED,198.79,57.07,191.93,PROMO658
TXN-003611,BKG-3570,FLT-1026,PAX-3570,DOO816,3,TICKET_PURCHASE,2025-12-21,1620.22,5946.2,135288.09,INR,LOYALTY_POINTS,COMPLETED,194.43,64.45,0.0,
TXN-003612,BKG-3570,FLT-1026,PAX-3570,DOO816,3,BAGGAGE_FEE,2025-12-21,187.8,689.24,15681.56,AED,DEBIT_CARD,COMPLETED,9.39,0.0,0.0,
TXN-003613,BKG-3571,FLT-1026,PAX-3571,EDH657,3,TICKET_PURCHASE,2025-12-28,1766.92,6484.58,147537.49,INR,CREDIT_CARD,COMPLETED,212.03,47.7,0.0,
TXN-003614,BKG-3572,FLT-1026,PAX-3572,RCP526,3,TICKET_PURCHASE,2025-11-04,2448.25,8985.06,204428.56,USD,CASH,COMPLETED,293.79,46.22,0.0,
TXN-003615,BKG-3572,FLT-1026,PAX-3572,RCP526,3,MEAL_PURCHASE,2025-11-04,277.38,1018.0,23161.56,INR,VOUCHER,COMPLETED,13.87,0.0,0.0,
TXN-003616,BKG-3573,FLT-1026,PAX-3573,UCL659,3,TICKET_PURCHASE,2025-12-18,308.48,1132.11,25757.77,INR,BANK_TRANSFER,COMPLETED,37.02,44.68,20.74,PROMO582
TXN-003617,BKG-3573,FLT-1026,PAX-3573,UCL659,3,MEAL_PURCHASE,2025-12-18,202.43,742.92,16902.88,AED,DEBIT_CARD,COMPLETED,10.12,0.0,0.0,
TXN-003618,BKG-3574,FLT-1026,PAX-3574,FWA345,3,TICKET_PURCHASE,2025-11-15,884.4,3245.73,73847.0,INR,CREDIT_CARD,COMPLETED,106.13,89.91,0.0,
TXN-003619,BKG-3575,FLT-1026,PAX-3575,LXL678,3,TICKET_PURCHASE,2025-10-30,2141.44,7859.09,178810.26,GBP,CASH,COMPLETED,256.97,29.53,0.0,
TXN-003620,BKG-3575,FLT-1026,PAX-3575,LXL678,3,MEAL_PURCHASE,2025-10-30,258.8,949.79,21609.75,INR,DEBIT_CARD,COMPLETED,12.94,0.0,0.0,
TXN-003621,BKG-3576,FLT-1026,PAX-3576,KAP834,3,TICKET_PURCHASE,2025-11-05,284.29,1043.34,23738.06,USD,DEBIT_CARD,COMPLETED,34.11,38.51,0.0,
TXN-003622,BKG-3576,FLT-1026,PAX-3576,KAP834,3,BAGGAGE_FEE,2025-11-05,143.75,527.55,12002.88,USD,VOUCHER,COMPLETED,7.19,0.0,0.0,
TXN-003623,BKG-3577,FLT-1026,PAX-3577,CKV778,3,TICKET_PURCHASE,2026-01-03,662.39,2430.97,55309.59,GBP,DEBIT_CARD,COMPLETED,79.49,86.04,0.0,
TXN-003624,BKG-3578,FLT-1026,PAX-3578,NHK706,3,TICKET_PURCHASE,2025-12-14,286.1,1049.99,23889.31,AED,LOYALTY_POINTS,COMPLETED,34.33,57.95,0.0,
TXN-003625,BKG-3578,FLT-1026,PAX-3578,NHK706,3,BAGGAGE_FEE,2025-12-14,159.58,585.65,13324.77,AED,DEBIT_CARD,COMPLETED,7.98,0.0,0.0,
TXN-003626,BKG-3579,FLT-1026,PAX-3579,QVH129,3,TICKET_PURCHASE,2026-01-13,222.18,815.39,18551.88,INR,VOUCHER,COMPLETED,26.66,86.18,0.0,
TXN-003627,BKG-3579,FLT-1026,PAX-3579,QVH129,3,BAGGAGE_FEE,2026-01-13,63.0,231.21,5260.61,INR,BANK_TRANSFER,COMPLETED,3.15,0.0,0.0,
TXN-003628,BKG-3580,FLT-1026,PAX-3580,FIK174,3,TICKET_PURCHASE,2025-11-12,1139.77,4182.94,95170.42,AED,CASH,COMPLETED,136.77,86.54,55.98,PROMO931
TXN-003629,BKG-3581,FLT-1026,PAX-3581,CEF998,3,TICKET_PURCHASE,2025-10-30,1377.27,5054.59,115002.3,USD,BANK_TRANSFER,COMPLETED,165.27,28.12,0.0,
TXN-003630,BKG-3582,FLT-1026,PAX-3582,XXZ160,3,TICKET_PURCHASE,2025-12-28,1300.24,4771.89,108570.22,EUR,CREDIT_CARD,COMPLETED,156.03,43.4,0.0,
TXN-003631,BKG-3583,FLT-1026,PAX-3583,RUQ407,3,TICKET_PURCHASE,2025-10-25,1218.19,4470.77,101719.21,GBP,CREDIT_CARD,COMPLETED,146.18,50.31,147.84,PROMO417
TXN-003632,BKG-3583,FLT-1026,PAX-3583,RUQ407,3,LOUNGE_ACCESS,2025-10-25,66.87,245.41,5583.56,INR,LOYALTY_POINTS,COMPLETED,3.34,0.0,0.0,
TXN-003633,BKG-3584,FLT-1026,PAX-3584,YAR895,3,TICKET_PURCHASE,2025-12-22,790.99,2902.94,66047.73,INR,BANK_TRANSFER,COMPLETED,94.92,50.09,0.0,
TXN-003634,BKG-3584,FLT-1026,PAX-3584,YAR895,3,SEAT_UPGRADE,2025-12-22,216.16,793.32,18049.64,USD,CREDIT_CARD,COMPLETED,10.81,0.0,0.0,
TXN-003635,BKG-3585,FLT-1026,PAX-3585,PZX939,3,TICKET_PURCHASE,2025-11-25,1424.21,5226.86,118921.68,GBP,CREDIT_CARD,COMPLETED,170.91,64.33,0.0,
TXN-003636,BKG-3586,FLT-1026,PAX-3586,TAG583,3,TICKET_PURCHASE,2026-01-07,738.09,2708.79,61630.59,AED,CREDIT_CARD,COMPLETED,88.57,94.49,0.0,
TXN-003637,BKG-3587,FLT-1026,PAX-3587,TWU972,3,TICKET_PURCHASE,2025-12-05,1442.7,5294.69,120465.11,INR,DEBIT_CARD,COMPLETED,173.12,52.77,0.0,
TXN-003638,BKG-3588,FLT-1026,PAX-3588,EOZ655,3,TICKET_PURCHASE,2025-10-23,1096.68,4024.83,91573.08,GBP,BANK_TRANSFER,COMPLETED,131.6,78.89,0.0,
TXN-003639,BKG-3589,FLT-1026,PAX-3589,RQU360,3,TICKET_PURCHASE,2025-11-19,2360.08,8661.48,197066.27,EUR,LOYALTY_POINTS,COMPLETED,283.21,87.15,0.0,
TXN-003640,BKG-3589,FLT-1026,PAX-3589,RQU360,3,BAGGAGE_FEE,2025-11-19,181.48,666.03,15153.65,AED,CASH,COMPLETED,9.07,0.0,0.0,
TXN-003641,BKG-3590,FLT-1026,PAX-3590,VWD571,3,TICKET_PURCHASE,2026-01-09,955.76,3507.66,79806.37,GBP,DEBIT_CARD,COMPLETED,114.69,76.8,0.0,
TXN-003642,BKG-3591,FLT-1026,PAX-3591,WUG545,3,TICKET_PURCHASE,2025-12-15,1906.36,6996.35,159181.37,EUR,VOUCHER,COMPLETED,228.76,87.41,41.02,PROMO697
TXN-003643,BKG-3592,FLT-1026,PAX-3592,IJO435,3,TICKET_PURCHASE,2025-12-30,1439.27,5282.12,120179.06,USD,DEBIT_CARD,COMPLETED,172.71,72.83,0.0,
TXN-003644,BKG-3592,FLT-1026,PAX-3592,IJO435,3,BAGGAGE_FEE,2025-12-30,202.61,743.58,16917.97,AED,CREDIT_CARD,COMPLETED,10.13,0.0,0.0,
TXN-003645,BKG-3593,FLT-1026,PAX-3593,DTG290,3,TICKET_PURCHASE,2025-11-05,1262.88,4634.77,105450.55,GBP,BANK_TRANSFER,COMPLETED,151.55,94.1,0.0,
TXN-003646,BKG-3594,FLT-1026,PAX-3594,ARG976,3,TICKET_PURCHASE,2026-01-02,804.19,2951.38,67150.02,AED,CASH,COMPLETED,96.5,46.3,32.07,PROMO608
TXN-003647,BKG-3595,FLT-1026,PAX-3595,BCC397,3,TICKET_PURCHASE,2025-11-20,567.71,2083.51,47404.18,USD,CREDIT_CARD,COMPLETED,68.13,99.59,0.0,
TXN-003648,BKG-3595,FLT-1026,PAX-3595,BCC397,3,BAGGAGE_FEE,2025-11-20,202.31,742.49,16893.11,USD,LOYALTY_POINTS,COMPLETED,10.12,0.0,0.0,
TXN-003649,BKG-3596,FLT-1026,PAX-3596,SIC380,3,TICKET_PURCHASE,2025-11-13,1356.39,4977.94,113258.42,USD,CREDIT_CARD,COMPLETED,162.77,80.16,0.0,
TXN-003650,BKG-3597,FLT-1026,PAX-3597,CDB442,3,TICKET_PURCHASE,2026-01-10,1602.44,5880.94,133803.37,USD,BANK_TRANSFER,COMPLETED,192.29,98.87,0.0,
TXN-003651,BKG-3598,FLT-1026,PAX-3598,TAC604,3,TICKET_PURCHASE,2025-11-27,974.09,3574.9,81336.23,GBP,VOUCHER,COMPLETED,116.89,20.91,0.0,
TXN-003652,BKG-3599,FLT-1026,PAX-3599,JBH672,3,TICKET_PURCHASE,2025-12-23,2421.96,8888.6,202233.92,AED,CREDIT_CARD,COMPLETED,290.64,77.61,0.0,
TXN-003653,BKG-3600,FLT-1026,PAX-3600,FDF874,3,TICKET_PURCHASE,2025-11-20,1527.31,5605.24,127530.56,EUR,LOYALTY_POINTS,COMPLETED,183.28,49.63,197.35,PROMO312
TXN-003654,BKG-3600,FLT-1026,PAX-3600,FDF874,3,MEAL_PURCHASE,2025-11-20,54.15,198.72,4521.21,INR,BANK_TRANSFER,COMPLETED,2.71,0.0,0.0,
TXN-003655,BKG-3601,FLT-1027,PAX-3601,AEO624,3,TICKET_PURCHASE,2025-11-19,1912.38,7018.44,159683.82,USD,VOUCHER,COMPLETED,229.49,63.08,207.09,PROMO426
TXN-003656,BKG-3601,FLT-1027,PAX-3601,AEO624,3,LOUNGE_ACCESS,2025-11-19,35.39,129.89,2955.34,INR,CREDIT_CARD,COMPLETED,1.77,0.0,0.0,
TXN-003657,BKG-3602,FLT-1027,PAX-3602,DWX712,3,TICKET_PURCHASE,2025-11-20,480.28,1762.62,40103.32,USD,DEBIT_CARD,COMPLETED,57.63,39.29,0.0,
TXN-003658,BKG-3603,FLT-1027,PAX-3603,ZLU634,3,TICKET_PURCHASE,2025-12-02,1425.07,5230.0,118993.18,INR,DEBIT_CARD,COMPLETED,171.01,88.23,0.0,
TXN-003659,BKG-3604,FLT-1027,PAX-3604,GGX281,3,TICKET_PURCHASE,2026-01-10,924.84,3394.17,77224.39,USD,LOYALTY_POINTS,COMPLETED,110.98,29.7,0.0,
TXN-003660,BKG-3604,FLT-1027,PAX-3604,GGX281,3,MEAL_PURCHASE,2026-01-10,253.11,928.93,21135.1,USD,LOYALTY_POINTS,COMPLETED,12.66,0.0,0.0,
TXN-003661,BKG-3605,FLT-1027,PAX-3605,TIP661,3,TICKET_PURCHASE,2026-01-10,1849.51,6787.71,154434.2,AED,BANK_TRANSFER,COMPLETED,221.94,23.42,0.0,
TXN-003662,BKG-3605,FLT-1027,PAX-3605,TIP661,3,LOUNGE_ACCESS,2026-01-10,85.78,314.8,7162.44,USD,BANK_TRANSFER,COMPLETED,4.29,0.0,0.0,
TXN-003663,BKG-3606,FLT-1027,PAX-3606,XMM878,3,TICKET_PURCHASE,2025-11-01,2345.13,8606.64,195818.54,AED,CASH,COMPLETED,281.42,83.61,0.0,
TXN-003664,BKG-3607,FLT-1027,PAX-3607,WFG416,3,TICKET_PURCHASE,2026-01-05,521.68,1914.57,43560.29,GBP,CASH,COMPLETED,62.6,55.19,27.28,PROMO681
TXN-003665,BKG-3607,FLT-1027,PAX-3607,WFG416,3,MEAL_PURCHASE,2026-01-05,95.34,349.89,7960.77,INR,CREDIT_CARD,COMPLETED,4.77,0.0,0.0,
TXN-003666,BKG-3608,FLT-1027,PAX-3608,LKI629,3,TICKET_PURCHASE,2026-01-08,1819.92,6679.12,151963.6,EUR,CREDIT_CARD,COMPLETED,218.39,70.13,0.0,
TXN-003667,BKG-3608,FLT-1027,PAX-3608,LKI629,3,MEAL_PURCHASE,2026-01-08,151.6,556.36,12658.43,USD,CREDIT_CARD,COMPLETED,7.58,0.0,0.0,
TXN-003668,BKG-3609,FLT-1027,PAX-3609,UIY796,3,TICKET_PURCHASE,2025-11-17,1696.52,6226.23,141659.55,AED,LOYALTY_POINTS,COMPLETED,203.58,88.86,0.0,
TXN-003669,BKG-3610,FLT-1027,PAX-3610,COV796,3,TICKET_PURCHASE,2025-12-24,627.66,2303.5,52409.28,USD,CASH,COMPLETED,75.32,47.74,0.0,
TXN-003670,BKG-3610,FLT-1027,PAX-3610,COV796,3,LOUNGE_ACCESS,2025-12-24,288.26,1057.91,24069.72,INR,CREDIT_CARD,COMPLETED,14.41,0.0,0.0,
TXN-003671,BKG-3611,FLT-1027,PAX-3611,PAA439,3,TICKET_PURCHASE,2025-11-09,1718.06,6305.27,143457.73,EUR,CASH,COMPLETED,206.17,87.07,0.0,
TXN-003672,BKG-3611,FLT-1027,PAX-3611,PAA439,3,SEAT_UPGRADE,2025-11-09,260.92,957.58,21786.84,INR,LOYALTY_POINTS,COMPLETED,13.05,0.0,0.0,
TXN-003673,BKG-3612,FLT-1027,PAX-3612,PHU257,3,TICKET_PURCHASE,2025-12-01,1170.2,4294.62,97711.34,USD,BANK_TRANSFER,COMPLETED,140.42,81.26,0.0,
TXN-003674,BKG-3613,FLT-1027,PAX-3613,HAJ210,3,TICKET_PURCHASE,2025-12-19,878.47,3223.97,73351.92,INR,BANK_TRANSFER,COMPLETED,105.42,61.7,0.0,
TXN-003675,BKG-3613,FLT-1027,PAX-3613,HAJ210,3,LOUNGE_ACCESS,2025-12-19,50.67,185.95,4230.67,USD,LOYALTY_POINTS,COMPLETED,2.53,0.0,0.0,
TXN-003676,BKG-3614,FLT-1027,PAX-3614,SVF330,3,TICKET_PURCHASE,2025-10-29,2498.1,9168.04,208591.75,AED,BANK_TRANSFER,COMPLETED,299.77,56.95,0.0,
TXN-003677,BKG-3615,FLT-1027,PAX-3615,MUZ920,3,TICKET_PURCHASE,2025-12-26,2081.71,7639.88,173822.88,INR,CREDIT_CARD,COMPLETED,249.81,93.52,0.0,
TXN-003678,BKG-3616,FLT-1027,PAX-3616,RLB186,3,TICKET_PURCHASE,2026-01-14,2415.67,8865.51,201708.4,GBP,CREDIT_CARD,COMPLETED,289.88,23.0,0.0,
TXN-003679,BKG-3616,FLT-1027,PAX-3616,RLB186,3,BAGGAGE_FEE,2026-01-14,32.23,118.3,2691.5,USD,CASH,COMPLETED,1.61,0.0,0.0,
TXN-003680,BKG-3617,FLT-1027,PAX-3617,NRZ342,3,TICKET_PURCHASE,2025-12-04,1165.31,4276.67,97303.08,GBP,CREDIT_CARD,COMPLETED,139.84,53.78,0.0,
TXN-003681,BKG-3617,FLT-1027,PAX-3617,NRZ342,3,MEAL_PURCHASE,2025-12-04,212.64,780.38,17755.16,AED,CREDIT_CARD,COMPLETED,10.63,0.0,0.0,
TXN-003682,BKG-3618,FLT-1027,PAX-3618,IZI222,3,TICKET_PURCHASE,2025-12-06,1416.4,5198.18,118269.2,AED,CREDIT_CARD,COMPLETED,169.97,66.32,0.0,
TXN-003683,BKG-3619,FLT-1027,PAX-3619,MAU468,3,TICKET_PURCHASE,2025-12-09,1522.81,5588.7,127154.24,INR,VOUCHER,COMPLETED,182.74,23.59,0.0,
TXN-003684,BKG-3620,FLT-1027,PAX-3620,SLG955,3,TICKET_PURCHASE,2025-12-16,2310.12,8478.13,192894.88,USD,LOYALTY_POINTS,COMPLETED,277.21,88.82,0.0,
TXN-003685,BKG-3620,FLT-1027,PAX-3620,SLG955,3,MEAL_PURCHASE,2025-12-16,283.39,1040.04,23663.13,INR,CASH,COMPLETED,14.17,0.0,0.0,
TXN-003686,BKG-3621,FLT-1027,PAX-3621,PFN700,3,TICKET_PURCHASE,2025-10-27,1960.1,7193.57,163668.33,INR,CREDIT_CARD,COMPLETED,235.21,89.69,0.0,
TXN-003687,BKG-3622,FLT-1027,PAX-3622,FBA267,3,TICKET_PURCHASE,2025-10-28,745.4,2735.61,62240.72,EUR,DEBIT_CARD,COMPLETED,89.45,86.51,0.0,
TXN-003688,BKG-3623,FLT-1027,PAX-3623,YUX543,3,TICKET_PURCHASE,2025-11-12,483.56,1774.66,40377.05,EUR,LOYALTY_POINTS,COMPLETED,58.03,41.27,46.55,PROMO673
TXN-003689,BKG-3624,FLT-1027,PAX-3624,ZFR169,3,TICKET_PURCHASE,2026-01-08,2014.32,7392.57,168195.99,INR,VOUCHER,COMPLETED,241.72,80.6,0.0,
TXN-003690,BKG-3625,FLT-1027,PAX-3625,LTT946,3,TICKET_PURCHASE,2025-12-30,280.76,1030.4,23443.8,GBP,CREDIT_CARD,COMPLETED,33.69,44.41,21.22,PROMO619
TXN-003691,BKG-3626,FLT-1027,PAX-3626,DLD310,3,TICKET_PURCHASE,2025-11-14,1461.27,5362.85,122015.75,GBP,DEBIT_CARD,COMPLETED,175.35,55.45,0.0,
TXN-003692,BKG-3627,FLT-1027,PAX-3627,BBK675,3,TICKET_PURCHASE,2025-11-03,693.23,2544.16,57884.94,USD,BANK_TRANSFER,COMPLETED,83.19,42.72,0.0,
TXN-003693,BKG-3627,FLT-1027,PAX-3627,BBK675,3,SEAT_UPGRADE,2025-11-03,193.36,709.64,16145.69,INR,CREDIT_CARD,COMPLETED,9.67,0.0,0.0,
TXN-003694,BKG-3628,FLT-1027,PAX-3628,BAW453,3,TICKET_PURCHASE,2026-01-05,2366.78,8686.09,197626.38,EUR,CREDIT_CARD,COMPLETED,284.01,47.93,0.0,
TXN-003695,BKG-3628,FLT-1027,PAX-3628,BAW453,3,BAGGAGE_FEE,2026-01-05,136.89,502.4,11430.52,AED,BANK_TRANSFER,COMPLETED,6.84,0.0,0.0,
TXN-003696,BKG-3629,FLT-1027,PAX-3629,FXF399,3,TICKET_PURCHASE,2025-12-04,2011.31,7381.49,167944.04,USD,VOUCHER,COMPLETED,241.36,97.59,0.0,
TXN-003697,BKG-3630,FLT-1027,PAX-3630,WCP501,3,TICKET_PURCHASE,2025-11-01,2183.42,8013.15,182315.56,INR,CASH,COMPLETED,262.01,38.61,11.41,PROMO572
TXN-003698,BKG-3630,FLT-1027,PAX-3630,WCP501,3,MEAL_PURCHASE,2025-11-01,234.65,861.16,19593.25,USD,CREDIT_CARD,COMPLETED,11.73,0.0,0.0,
TXN-003699,BKG-3631,FLT-1027,PAX-3631,JKH578,3,TICKET_PURCHASE,2025-11-29,330.17,1211.74,27569.47,INR,CREDIT_CARD,COMPLETED,39.62,75.21,0.0,
TXN-003700,BKG-3632,FLT-1027,PAX-3632,MFV712,3,TICKET_PURCHASE,2025-12-14,566.99,2080.85,47343.7,GBP,VOUCHER,COMPLETED,68.04,49.7,0.0,
TXN-003701,BKG-3632,FLT-1027,PAX-3632,MFV712,3,LOUNGE_ACCESS,2025-12-14,222.94,818.18,18615.36,AED,CREDIT_CARD,COMPLETED,11.15,0.0,0.0,
TXN-003702,BKG-3633,FLT-1027,PAX-3633,ZLB351,3,TICKET_PURCHASE,2025-10-25,2395.93,8793.06,200060.02,EUR,CREDIT_CARD,COMPLETED,287.51,93.89,99.57,PROMO701
TXN-003703,BKG-3634,FLT-1027,PAX-3634,CAO674,3,TICKET_PURCHASE,2025-12-26,1483.45,5444.25,123867.92,INR,LOYALTY_POINTS,COMPLETED,178.01,32.08,0.0,
TXN-003704,BKG-3635,FLT-1027,PAX-3635,TZX815,3,TICKET_PURCHASE,2025-12-08,621.66,2281.51,51908.96,INR,DEBIT_CARD,COMPLETED,74.6,49.86,0.0,
TXN-003705,BKG-3635,FLT-1027,PAX-3635,TZX815,3,SEAT_UPGRADE,2025-12-08,101.55,372.7,8479.76,INR,VOUCHER,COMPLETED,5.08,0.0,0.0,
TXN-003706,BKG-3636,FLT-1027,PAX-3636,ILF913,3,TICKET_PURCHASE,2025-12-24,1748.93,6418.58,146035.87,GBP,CREDIT_CARD,COMPLETED,209.87,33.79,139.98,PROMO136
TXN-003707,BKG-3636,FLT-1027,PAX-3636,ILF913,3,LOUNGE_ACCESS,2025-12-24,171.98,631.16,14360.07,USD,VOUCHER,COMPLETED,8.6,0.0,0.0,
TXN-003708,BKG-3637,FLT-1027,PAX-3637,IIZ939,3,TICKET_PURCHASE,2025-12-03,1077.41,3954.09,89963.71,EUR,VOUCHER,COMPLETED,129.29,24.02,88.26,PROMO768
TXN-003709,BKG-3637,FLT-1027,PAX-3637,IIZ939,3,BAGGAGE_FEE,2025-12-03,240.34,882.05,20068.37,USD,LOYALTY_POINTS,COMPLETED,12.02,0.0,0.0,
TXN-003710,BKG-3638,FLT-1027,PAX-3638,NRQ218,3,TICKET_PURCHASE,2025-11-14,971.01,3563.6,81079.23,EUR,VOUCHER,COMPLETED,116.52,83.39,0.0,
TXN-003711,BKG-3638,FLT-1027,PAX-3638,NRQ218,3,MEAL_PURCHASE,2025-11-14,83.08,304.9,6937.21,INR,LOYALTY_POINTS,COMPLETED,4.15,0.0,0.0,
